id,name,unit,dataset_id
3132,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - ALLAGE - ALLAREA - MALE",Percentage,454
3133,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - ALLAGE - RURAL - FEMALE",Percentage,454
3134,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - ALLAGE - RURAL - MALE",Percentage,454
3135,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-74 - URBAN - FEMALE",Percentage,454
3136,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-74 - URBAN - MALE",Percentage,454
3137,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-74 - ALLAREA - FEMALE",Percentage,454
3138,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-74 - ALLAREA - MALE",Percentage,454
3139,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-74 - RURAL - FEMALE",Percentage,454
3140,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-74 - RURAL - MALE",Percentage,454
3141,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-24 - URBAN - FEMALE",Percentage,454
3142,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-24 - URBAN - MALE",Percentage,454
3143,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-24 - ALLAREA - FEMALE",Percentage,454
3144,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-24 - ALLAREA - MALE",Percentage,454
3145,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-24 - RURAL - FEMALE",Percentage,454
3146,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-24 - RURAL - MALE",Percentage,454
3147,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 75-84 - URBAN - FEMALE",Percentage,454
3148,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 75-84 - URBAN - MALE",Percentage,454
3149,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 75-84 - ALLAREA - FEMALE",Percentage,454
3150,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 75-84 - ALLAREA - MALE",Percentage,454
3151,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 75-84 - RURAL - FEMALE",Percentage,454
3152,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 75-84 - RURAL - MALE",Percentage,454
3153,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 25-34 - URBAN - FEMALE",Percentage,454
3154,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 25-34 - URBAN - MALE",Percentage,454
3155,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 25-34 - ALLAREA - FEMALE",Percentage,454
3156,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 25-34 - ALLAREA - MALE",Percentage,454
3157,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 25-34 - RURAL - FEMALE",Percentage,454
3158,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 25-34 - RURAL - MALE",Percentage,454
3159,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 35-44 - URBAN - FEMALE",Percentage,454
3160,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 35-44 - URBAN - MALE",Percentage,454
3161,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 35-44 - ALLAREA - FEMALE",Percentage,454
3162,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 35-44 - ALLAREA - MALE",Percentage,454
3163,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 35-44 - RURAL - FEMALE",Percentage,454
3164,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 35-44 - RURAL - MALE",Percentage,454
3165,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 65-74 - URBAN - FEMALE",Percentage,454
3166,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 65-74 - URBAN - MALE",Percentage,454
3167,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 65-74 - ALLAREA - FEMALE",Percentage,454
3168,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 65-74 - ALLAREA - MALE",Percentage,454
3169,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 65-74 - RURAL - FEMALE",Percentage,454
3170,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 65-74 - RURAL - MALE",Percentage,454
3171,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 85+ - URBAN - FEMALE",Percentage,454
3172,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 85+ - URBAN - MALE",Percentage,454
3173,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 85+ - ALLAREA - FEMALE",Percentage,454
3174,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 85+ - ALLAREA - MALE",Percentage,454
3175,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 85+ - RURAL - FEMALE",Percentage,454
3176,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 85+ - RURAL - MALE",Percentage,454
3177,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 45-64 - URBAN - FEMALE",Percentage,454
3178,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 45-64 - URBAN - MALE",Percentage,454
3179,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 45-64 - ALLAREA - FEMALE",Percentage,454
3180,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 45-64 - ALLAREA - MALE",Percentage,454
3181,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 45-64 - RURAL - FEMALE",Percentage,454
3182,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 45-64 - RURAL - MALE",Percentage,454
3183,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 15-64 - URBAN - FEMALE",Percentage,454
3184,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 15-64 - URBAN - MALE",Percentage,454
3185,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 15-64 - ALLAREA - FEMALE",Percentage,454
3186,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 15-64 - ALLAREA - MALE",Percentage,454
3187,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 15-64 - RURAL - FEMALE",Percentage,454
3188,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 15-64 - RURAL - MALE",Percentage,454
3189,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-14 - URBAN - FEMALE",Percentage,454
3190,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-14 - URBAN - MALE",Percentage,454
3191,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-14 - ALLAREA - FEMALE",Percentage,454
3192,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-14 - ALLAREA - MALE",Percentage,454
3193,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-14 - RURAL - FEMALE",Percentage,454
3194,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 12-14 - RURAL - MALE",Percentage,454
3195,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 16+ - URBAN - FEMALE",Percentage,454
3196,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 16+ - URBAN - MALE",Percentage,454
3197,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 16+ - ALLAREA - FEMALE",Percentage,454
3198,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 16+ - ALLAREA - MALE",Percentage,454
3199,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 16+ - RURAL - FEMALE",Percentage,454
3200,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 16+ - RURAL - MALE",Percentage,454
3201,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-24 - URBAN - FEMALE",Percentage,454
3202,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-24 - URBAN - MALE",Percentage,454
3203,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-24 - ALLAREA - FEMALE",Percentage,454
3204,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-24 - ALLAREA - MALE",Percentage,454
3205,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-24 - RURAL - FEMALE",Percentage,454
3206,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-24 - RURAL - MALE",Percentage,454
3207,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-64 - URBAN - FEMALE",Percentage,454
3208,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-64 - URBAN - MALE",Percentage,454
3209,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-64 - ALLAREA - FEMALE",Percentage,454
3210,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-64 - ALLAREA - MALE",Percentage,454
3211,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-64 - RURAL - FEMALE",Percentage,454
3212,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20-64 - RURAL - MALE",Percentage,454
3213,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20+ - URBAN - FEMALE",Percentage,454
3214,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20+ - URBAN - MALE",Percentage,454
3215,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20+ - ALLAREA - FEMALE",Percentage,454
3216,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20+ - ALLAREA - MALE",Percentage,454
3217,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20+ - RURAL - FEMALE",Percentage,454
3218,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 20+ - RURAL - MALE",Percentage,454
3219,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 6+ - URBAN - FEMALE",Percentage,454
3220,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 6+ - URBAN - MALE",Percentage,454
3221,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 6+ - ALLAREA - FEMALE",Percentage,454
3222,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 6+ - ALLAREA - MALE",Percentage,454
3223,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 6+ - RURAL - FEMALE",Percentage,454
3224,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 6+ - RURAL - MALE",Percentage,454
3225,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 10-14 - URBAN - FEMALE",Percentage,454
3226,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 10-14 - URBAN - MALE",Percentage,454
3227,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 10-14 - ALLAREA - FEMALE",Percentage,454
3228,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 10-14 - ALLAREA - MALE",Percentage,454
3229,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 10-14 - RURAL - FEMALE",Percentage,454
3230,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 10-14 - RURAL - MALE",Percentage,454
3231,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 5+ - URBAN - FEMALE",Percentage,454
3232,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 5+ - URBAN - MALE",Percentage,454
3233,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 5+ - ALLAREA - FEMALE",Percentage,454
3234,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 5+ - ALLAREA - MALE",Percentage,454
3235,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 5+ - RURAL - FEMALE",Percentage,454
3236,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 5+ - RURAL - MALE",Percentage,454
3237,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 14+ - URBAN - FEMALE",Percentage,454
3238,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 14+ - URBAN - MALE",Percentage,454
3239,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 14+ - ALLAREA - FEMALE",Percentage,454
3240,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 14+ - ALLAREA - MALE",Percentage,454
3241,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 14+ - RURAL - FEMALE",Percentage,454
3242,"5.4.1 - Proportion of time spent on unpaid care work, by sex, age and location (%) - SL_DOM_TSPDCW - 14+ - RURAL - MALE",Percentage,454
3243,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10+ - RURAL - FEMALE",Percentage,455
3244,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10+ - RURAL - MALE",Percentage,455
3245,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10+ - URBAN - FEMALE",Percentage,455
3246,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10+ - URBAN - MALE",Percentage,455
3247,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10+ - ALLAREA - FEMALE",Percentage,455
3248,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 10+ - ALLAREA - MALE",Percentage,455
3249,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65+ - RURAL - FEMALE",Percentage,455
3250,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65+ - RURAL - MALE",Percentage,455
3251,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65+ - URBAN - FEMALE",Percentage,455
3252,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65+ - URBAN - MALE",Percentage,455
3253,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65+ - ALLAREA - FEMALE",Percentage,455
3254,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 65+ - ALLAREA - MALE",Percentage,455
3255,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-24 - RURAL - FEMALE",Percentage,455
3256,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-24 - RURAL - MALE",Percentage,455
3257,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-24 - URBAN - FEMALE",Percentage,455
3258,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-24 - URBAN - MALE",Percentage,455
3259,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-24 - ALLAREA - FEMALE",Percentage,455
3260,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15-24 - ALLAREA - MALE",Percentage,455
3261,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12+ - RURAL - FEMALE",Percentage,455
3262,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12+ - RURAL - MALE",Percentage,455
3263,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12+ - URBAN - FEMALE",Percentage,455
3264,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12+ - URBAN - MALE",Percentage,455
3265,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12+ - ALLAREA - FEMALE",Percentage,455
3266,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12+ - ALLAREA - MALE",Percentage,455
3267,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15+ - RURAL - FEMALE",Percentage,455
3268,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15+ - RURAL - MALE",Percentage,455
3269,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15+ - URBAN - FEMALE",Percentage,455
3270,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15+ - URBAN - MALE",Percentage,455
3271,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15+ - ALLAREA - FEMALE",Percentage,455
3272,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 15+ - ALLAREA - MALE",Percentage,455
3273,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-54 - RURAL - FEMALE",Percentage,455
3274,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-54 - RURAL - MALE",Percentage,455
3275,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-54 - URBAN - FEMALE",Percentage,455
3276,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-54 - URBAN - MALE",Percentage,455
3277,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-54 - ALLAREA - FEMALE",Percentage,455
3278,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 45-54 - ALLAREA - MALE",Percentage,455
3279,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-44 - RURAL - FEMALE",Percentage,455
3280,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-44 - RURAL - MALE",Percentage,455
3281,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-44 - URBAN - FEMALE",Percentage,455
3282,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-44 - URBAN - MALE",Percentage,455
3283,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-44 - ALLAREA - FEMALE",Percentage,455
3284,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 25-44 - ALLAREA - MALE",Percentage,455
3285,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 55-64 - RURAL - FEMALE",Percentage,455
3286,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 55-64 - RURAL - MALE",Percentage,455
3287,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 55-64 - URBAN - FEMALE",Percentage,455
3288,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 55-64 - URBAN - MALE",Percentage,455
3289,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 55-64 - ALLAREA - FEMALE",Percentage,455
3290,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 55-64 - ALLAREA - MALE",Percentage,455
3291,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - ALLAGE - RURAL - FEMALE",Percentage,455
3292,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - ALLAGE - RURAL - MALE",Percentage,455
3293,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - ALLAGE - URBAN - FEMALE",Percentage,455
3294,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - ALLAGE - URBAN - MALE",Percentage,455
3295,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - ALLAGE - ALLAREA - FEMALE",Percentage,455
3296,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - ALLAGE - ALLAREA - MALE",Percentage,455
3297,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-74 - RURAL - FEMALE",Percentage,455
3298,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-74 - RURAL - MALE",Percentage,455
3299,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-74 - URBAN - FEMALE",Percentage,455
3300,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-74 - URBAN - MALE",Percentage,455
3301,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-74 - ALLAREA - FEMALE",Percentage,455
3302,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 20-74 - ALLAREA - MALE",Percentage,455
3303,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-24 - RURAL - FEMALE",Percentage,455
3304,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-24 - RURAL - MALE",Percentage,455
3305,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-24 - URBAN - FEMALE",Percentage,455
3306,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-24 - URBAN - MALE",Percentage,455
3307,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-24 - ALLAREA - FEMALE",Percentage,455
3308,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 12-24 - ALLAREA - MALE",Percentage,455
3309,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 35-44 - RURAL - FEMALE",Percentage,455
3310,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 35-44 - RURAL - MALE",Percentage,455
3311,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 35-44 - URBAN - FEMALE",Percentage,455
3312,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 35-44 - URBAN - MALE",Percentage,455
3313,"5.4.1 - Proportion of time spent on unpaid domestic chores, by sex, age and location (%) - SL_DOM_TSPDDC - 35-44 - ALLAREA - FEMALE",Percentage,455
